,id,opt-direction,value
680,dcacoa_c,max,-2.995732273553991
681,dcacoa_c,min,-2.995732273553991
682,dcamp_c,max,-2.995732273553991
683,dcamp_c,min,-13.815510557964274
684,dcdp_c,max,-2.995732273553991
685,dcdp_c,min,-13.815510557964274
686,dcmp_c,max,-2.995732273553991
687,dcmp_c,min,-13.815510557964274
688,dctp_c,max,-2.995732273553991
689,dctp_c,min,-13.815510557964274
690,dcyt_c,max,-2.995732273553991
691,dcyt_c,min,-13.815510557964274
692,dd2coa_c,max,-8.517709896988453
693,dd2coa_c,min,-13.815510557964274
694,ddca_c,max,-2.995732273553991
695,ddca_c,min,-13.815510557964274
696,ddcacoa_c,max,-2.995732273553991
697,ddcacoa_c,min,-6.081029125616447
698,ddcap_c,max,-2.995732273553991
699,ddcap_c,min,-13.815510557964274
700,dgdp_c,max,-2.995732273553991
701,dgdp_c,min,-13.815510557964274
702,dgmp_c,max,-2.995732273553991
703,dgmp_c,min,-13.815510557964274
704,dgsn_c,max,-2.995732273553991
705,dgsn_c,min,-13.815510557964274
706,dgtp_c,max,-2.995732273553991
707,dgtp_c,min,-13.815510557964274
708,dha_c,max,-2.995732273553991
709,dha_c,min,-13.303667947503259
710,dhap_c,max,-6.1522420013088555
711,dhap_c,min,-6.1522420013088555
712,dhcinnm_c,max,-2.995732273553991
713,dhcinnm_c,min,-13.815510557964274
714,dhf_c,max,-2.995732273553991
715,dhf_c,min,-13.815510557964274
716,dhgly_c,max,-2.995732273553991
717,dhgly_c,min,-13.815510557964274
718,dhmpt_c,max,-2.995732273553991
719,dhmpt_c,min,-13.815510557964274
720,dhmptp_c,max,-2.995732273553991
721,dhmptp_c,min,-13.815510557964274
722,dhna_c,max,-2.995732273553991
723,dhna_c,min,-13.815510557964274
724,dhnpt_c,max,-2.995732273553991
725,dhnpt_c,min,-13.815510557964274
726,dhor-S_c,max,-11.850042698837665
727,dhor-S_c,min,-13.815510557964274
728,dhpmp_c,max,-2.995732273553991
729,dhpmp_c,min,-13.815510557964274
730,dhpppn_c,max,-2.995732273553991
731,dhpppn_c,min,-13.815510557964274
732,dhpt_c,max,-2.995732273553991
733,dhpt_c,min,-13.815510557964274
734,dhptd_c,max,-2.995732273553991
735,dhptd_c,min,-13.815510557964274
736,dhptdn_c,max,-2.995732273553991
737,dhptdn_c,min,-13.815510557964274
738,didp_c,max,-2.995732273553991
739,didp_c,min,-13.815510557964274
740,dimp_c,max,-2.995732273553991
741,dimp_c,min,-13.815510557964274
742,din_c,max,-2.995732273553991
743,din_c,min,-13.815510557964274
744,ditp_c,max,-2.995732273553991
745,ditp_c,min,-13.815510557964274
746,dmbzid_c,max,-2.995732273553991
747,dmbzid_c,min,-13.815510557964274
748,dmlz_c,max,-2.995732273553991
749,dmlz_c,min,-13.815510557964274
750,dmpp_c,max,-2.995732273553991
751,dmpp_c,min,-13.815510557964274
752,dms_c,max,-2.995732273553991
753,dms_c,min,-13.815510557964274
754,dnad_c,max,-2.995732273553991
755,dnad_c,min,-13.815510557964274
756,dpcoa_c,max,-2.995732273553991
757,dpcoa_c,min,-13.815510557964274
758,dtbt_c,max,-2.995732273553991
759,dtbt_c,min,-13.815510557964274
760,dtdp_c,max,-7.187383194473142
761,dtdp_c,min,-13.815510557964274
762,dtdp4aaddg_c,max,-2.995732273553991
763,dtdp4aaddg_c,min,-13.815510557964274
764,dtdp4addg_c,max,-2.995732273553991
765,dtdp4addg_c,min,-13.815510557964274
766,dtdp4d6dg_c,max,-2.995732273553991
767,dtdp4d6dg_c,min,-13.815510557964274
768,dtdp4d6dm_c,max,-2.995732273553991
769,dtdp4d6dm_c,min,-13.815510557964274
770,dtdpglu_c,max,-2.995732273553992
771,dtdpglu_c,min,-13.815510557964274
772,dtdprmn_c,max,-2.995732273553991
773,dtdprmn_c,min,-9.623859637045895
774,dtmp_c,max,-2.995732273553991
775,dtmp_c,min,-13.815510557964274
776,dttp_c,max,-2.995732273553991
777,dttp_c,min,-13.815510557964274
778,dudp_c,max,-2.995732273553991
779,dudp_c,min,-13.815510557964274
780,dump_c,max,-2.995732273553991
781,dump_c,min,-13.815510557964274
782,duri_c,max,-2.995732273553991
783,duri_c,min,-13.815510557964274
784,dutp_c,max,-2.995732273553991
785,dutp_c,min,-13.815510557964274
786,dxyl_c,max,-2.995732273553991
787,dxyl_c,min,-13.815510557964274
788,dxyl5p_c,max,-2.995732273553991
789,dxyl5p_c,min,-13.815510557964274
790,e4p_c,max,-2.995732273553991
791,e4p_c,min,-13.815510557964274
792,eig3p_c,max,-2.995732273553991
793,eig3p_c,min,-13.815510557964274
794,etha_c,max,-2.995732273553991
795,etha_c,min,-13.815510557964274
796,ethso3_c,max,-2.995732273553991
797,ethso3_c,min,-13.815510557964274
798,etoh_c,max,-2.995732273553991
799,etoh_c,min,-13.815510557964274
800,f1p_c,max,-2.995732273553991
801,f1p_c,min,-13.815510557964274
802,f6p_c,max,-2.995732273553991
803,f6p_c,min,-2.995732273553991
804,fad_c,max,-2.995732273553991
805,fad_c,min,-11.313214592308222
806,fadh2_c,max,-5.498028238084092
807,fadh2_c,min,-13.815510557964274
808,fald_c,max,-2.995732273553991
809,fald_c,min,-13.815510557964274
810,fc1p_c,max,-2.9957322735539913
811,fc1p_c,min,-13.815510557964274
812,fcl-L_c,max,-2.995732273553991
813,fcl-L_c,min,-13.815510557964274
814,fdp_c,max,-2.995732273553991
815,fdp_c,min,-13.815510557964274
816,fe2_c,max,-2.995732273553991
817,fe2_c,min,-13.815510557964274
818,fe3_c,max,-2.995732273553991
819,fe3_c,min,-13.815510557964274
820,fe3hox-un_c,max,-2.995732273553991
821,fe3hox-un_c,min,-13.815510557964274
822,feoxam-un_c,max,-2.995732273553991
823,feoxam-un_c,min,-13.815510557964274
824,fgam_c,max,-13.815510557964274
825,fgam_c,min,-13.815510557964274
826,fmn_c,max,-2.995732273553991
827,fmn_c,min,-13.815510557964274
828,fmnh2_c,max,-2.995732273553991
829,fmnh2_c,min,-13.815510557964274
830,for_c,max,-2.995732273553991
831,for_c,min,-13.815510557964274
832,forcoa_c,max,-2.995732273553991
833,forcoa_c,min,-13.815510557964274
834,fpram_c,max,-2.995732273553991
835,fpram_c,min,-2.995732273553991
836,fprica_c,max,-2.995732273553991
837,fprica_c,min,-13.556855430096922
838,frdp_c,max,-2.995732273553991
839,frdp_c,min,-13.815510557964274
840,fru_c,max,-2.995732273553991
841,fru_c,min,-2.995732273553991
842,frulys_c,max,-2.995732273553991
843,frulys_c,min,-13.815510557964274
844,frulysp_c,max,-2.995732273553991
845,frulysp_c,min,-13.815510557964274
846,fruur_c,max,-2.995732273553991
847,fruur_c,min,-13.815510557964274
848,fuc-L_c,max,-2.995732273553991
849,fuc-L_c,min,-13.815510557964274
850,fum_c,max,-13.815510557964274
851,fum_c,min,-13.815510557964274
852,g1p_c,max,-2.995732273553991
853,g1p_c,min,-10.5161333096337
854,g3p_c,max,-9.104344882686194
855,g3p_c,min,-9.860240726908398
856,g3pc_c,max,-2.995732273553991
857,g3pc_c,min,-13.815510557964274
858,g3pe_c,max,-2.995732273553991
859,g3pe_c,min,-13.815510557964274
860,g3pg_c,max,-2.995732273553991
861,g3pg_c,min,-13.815510557964274
862,g3pi_c,max,-2.995732273553991
863,g3pi_c,min,-13.815510557964274
864,g3ps_c,max,-2.995732273553991
865,g3ps_c,min,-13.815510557964274
866,g6p_c,max,-3.8094624447697107
867,g6p_c,min,-13.714240094536411
868,gagicolipa_c,max,-13.815510556275342
869,gagicolipa_c,min,-13.815510557964274
870,gal_c,max,-2.995732273553991
871,gal_c,min,-13.815510557964274
872,gal1p_c,max,-2.995732273553991
873,gal1p_c,min,-13.815510557964274
874,galct-D_c,max,-2.995732273553991
875,galct-D_c,min,-13.815510557964274
876,galctn-D_c,max,-2.995732273553991
877,galctn-D_c,min,-13.815510557964274
878,galctn-L_c,max,-2.995732273553991
879,galctn-L_c,min,-13.815510557964274
880,galt1p_c,max,-2.995732273553991
881,galt1p_c,min,-13.815510557964274
882,galur_c,max,-2.995732273553991
883,galur_c,min,-13.815510557964274
884,gam1p_c,max,-2.995732273553991
885,gam1p_c,min,-13.815510557964274
886,gam6p_c,max,-2.995732273553991
887,gam6p_c,min,-13.815510557964272
888,gar_c,max,-2.995732273553991
889,gar_c,min,-13.815510557964274
890,garagund_c,max,-2.995732273553991
891,garagund_c,min,-13.815510557964274
892,gbbtn_c,max,-2.995732273553991
893,gbbtn_c,min,-13.815510557964274
894,gcald_c,max,-2.995732273553991
895,gcald_c,min,-13.815510557964274
896,gdp_c,max,-2.995732273553991
897,gdp_c,min,-13.815510557964274
898,gdpddman_c,max,-2.995732273553991
899,gdpddman_c,min,-13.815510557964274
900,gdpfuc_c,max,-2.995732273553991
901,gdpfuc_c,min,-13.815510557964274
902,gdpmann_c,max,-2.995732273553991
903,gdpmann_c,min,-13.815510557964274
904,gdpofuc_c,max,-2.995732273553991
905,gdpofuc_c,min,-13.815510557964274
906,gdptp_c,max,-2.995732273553991
907,gdptp_c,min,-13.815510557964274
908,gfgaragund_c,max,-2.995732273553991
909,gfgaragund_c,min,-13.815510557964274
910,gg4abut_c,max,-2.995732273553991
911,gg4abut_c,min,-13.815510557964274
912,ggagicolipa_c,max,-2.995732273553991
913,ggagicolipa_c,min,-9.62385963704517
914,ggbutal_c,max,-2.995732273553991
915,ggbutal_c,min,-13.815510557964274
916,gggagicolipa_c,max,-7.187383194473092
917,gggagicolipa_c,min,-13.815510557964274
918,ggptrc_c,max,-2.995732273553991
919,ggptrc_c,min,-13.815510557964274
920,ghb_c,max,-2.995732273553991
921,ghb_c,min,-13.815510557964274
922,gicolipa_c,max,-2.995732273553991
923,gicolipa_c,min,-2.9957322752429207
924,glc-D_c,max,-2.995732273553991
925,glc-D_c,min,-13.815510557964274
926,glcn_c,max,-2.995732273553991
927,glcn_c,min,-13.815510557964274
928,glcr_c,max,-2.995732273553991
929,glcr_c,min,-13.815510557964274
930,glcur_c,max,-2.995732273553991
931,glcur_c,min,-13.815510557964274
932,gln-L_c,max,-2.995732273553991
933,gln-L_c,min,-13.815510557964274
934,glu-D_c,max,-10.437642151676835
935,glu-D_c,min,-13.815510557964274
936,glu-L_c,max,-2.995732273553991
937,glu-L_c,min,-6.411054583941679
938,glu1sa_c,max,-2.995732273553991
939,glu1sa_c,min,-13.815510557964274
940,glu5p_c,max,-2.995732273553991
941,glu5p_c,min,-13.815510557964274
942,glu5sa_c,max,-2.995732273553991
943,glu5sa_c,min,-13.815510557964274
944,glucys_c,max,-2.995732273553991
945,glucys_c,min,-13.815510557964274
946,glx_c,max,-2.995732273553991
947,glx_c,min,-13.815510557964274
948,gly_c,max,-2.995732273553991
949,gly_c,min,-13.716569774779213
950,glyald_c,max,-2.995732273553991
951,glyald_c,min,-13.815510557964274
952,glyb_c,max,-2.995732273553991
953,glyb_c,min,-13.815510557964274
954,glyc_c,max,-13.815510557964274
955,glyc_c,min,-13.815510557964274
956,glyc-R_c,max,-2.995732273553991
957,glyc-R_c,min,-13.815510557964274
958,glyc2p_c,max,-2.995732273553991
959,glyc2p_c,min,-13.815510557964274
960,glyc3p_c,max,-2.995732273553991
961,glyc3p_c,min,-4.745730897906917
962,glyclt_c,max,-2.995732273553991
963,glyclt_c,min,-13.815474567881562
964,glycogen_c,max,-2.995732273553991
965,glycogen_c,min,-13.815510557964274
966,glycogenn1_c,max,-2.995732273553991
967,glycogenn1_c,min,-13.815510557964274
968,gmhep17bp_c,max,-2.995732273553991
969,gmhep17bp_c,min,-13.815510557964274
970,gmhep1p_c,max,-2.995732273553991
971,gmhep1p_c,min,-13.709575465423988
972,gmhep7p_c,max,-2.995732273553991
973,gmhep7p_c,min,-13.815510557964274
974,gmp_c,max,-2.995732273553991
975,gmp_c,min,-13.815510557964274
976,gp4g_c,max,-2.995732273553991
977,gp4g_c,min,-13.815510557964274
978,grdp_c,max,-2.995732273553991
979,grdp_c,min,-13.815510557964274
980,gslnt_c,max,-2.995732273553991
981,gslnt_c,min,-13.815510557964274
982,gsn_c,max,-2.995732273553991
983,gsn_c,min,-13.815510557964274
984,gthox_c,max,-2.995732273553991
985,gthox_c,min,-13.815510557964274
986,gthrd_c,max,-2.995732273553991
987,gthrd_c,min,-13.815510557964274
988,gtp_c,max,-2.995732273553991
989,gtp_c,min,-2.995732273553991
990,gtspmd_c,max,-2.995732273553991
991,gtspmd_c,min,-13.815510557964274
992,gua_c,max,-13.815510557964274
993,gua_c,min,-13.815510557964274
994,h_c,max,-17.269388197455342
995,h_c,min,-17.269388197455342
996,h2_c,max,-2.995732273553991
997,h2_c,min,-13.815510557964274
998,h2mb4p_c,max,-2.995732273553991
999,h2mb4p_c,min,-13.815510557964274
1000,h2o_c,max,0.0
1001,h2o_c,min,0.0
1002,h2o2_c,max,-2.995732273553991
1003,h2o2_c,min,-13.815510557964274
1004,h2s_c,max,-2.995732273553991
1005,h2s_c,min,-13.815510557964274
1006,hco3_c,max,-2.995732273553991
1007,hco3_c,min,-13.815510557964274
1008,hcys-L_c,max,-2.995732273553991
1009,hcys-L_c,min,-13.815510557964274
1010,hdca_c,max,-2.995732273553991
1011,hdca_c,min,-13.815510557964274
1012,hdcap_c,max,-2.995732273553991
1013,hdcap_c,min,-13.815510557964274
1014,hdcea_c,max,-2.995732273553991
1015,hdcea_c,min,-13.815510557964274
1016,hdceap_c,max,-2.995732273553991
1017,hdceap_c,min,-13.815510557964274
1018,hdcoa_c,max,-2.995732273553991
1019,hdcoa_c,min,-13.815510557964274
1020,hdd2coa_c,max,-8.51770989698868
1021,hdd2coa_c,min,-13.815510557964274
1022,hhlipa_c,max,-13.694298926834197
1023,hhlipa_c,min,-13.694298926834197
1024,his-L_c,max,-2.995732273553991
1025,his-L_c,min,-13.815510557964274
1026,hisp_c,max,-2.995732273553991
1027,hisp_c,min,-13.514944984859318
1028,histd_c,max,-3.2962978410291743
1029,histd_c,min,-13.815510557964274
1030,hkndd_c,max,-2.995732273553991
1031,hkndd_c,min,-13.815510557964274
1032,hkntd_c,max,-2.995732273553991
1033,hkntd_c,min,-13.815510557964274
1034,hlipa_c,max,-12.640114354280206
1035,hlipa_c,min,-12.640114354280206
1036,hmbil_c,max,-2.995732273553991
1037,hmbil_c,min,-13.815510557964274
1038,hmgth_c,max,-2.995732273553991
1039,hmgth_c,min,-13.815510557964274
1040,hom-L_c,max,-2.995732273553991
1041,hom-L_c,min,-13.815510557964274
1042,hphhlipa_c,max,-2.995732273553991
1043,hphhlipa_c,min,-2.995732273553991
1044,hpyr_c,max,-2.995732273553991
1045,hpyr_c,min,-13.815510557964274
1046,hqn_c,max,-2.995732273553991
1047,hqn_c,min,-13.815510557964274
1048,hx2coa_c,max,-8.517709896988613
1049,hx2coa_c,min,-13.815510557964274
1050,hxa_c,max,-2.995732273553991
1051,hxa_c,min,-13.815510557964274
1052,hxan_c,max,-2.995732273553991
1053,hxan_c,min,-13.815510557964274
1054,hxcoa_c,max,-2.995732273553991
1055,hxcoa_c,min,-8.293532934529743
1056,iasp_c,max,-2.995732273553991
1057,iasp_c,min,-13.815510557964274
1058,ichor_c,max,-2.995732273553991
1059,ichor_c,min,-13.815510557964274
1060,icit_c,max,-2.995732273553991
1061,icit_c,min,-13.815510557964274
1062,icolipa_c,max,-7.187383194473142
1063,icolipa_c,min,-13.815510557964274
1064,idon-L_c,max,-13.815510557964274
1065,idon-L_c,min,-13.815510557964274
1066,idp_c,max,-2.995732273553991
1067,idp_c,min,-13.815510557964274
1068,ile-L_c,max,-13.815510557964274
1069,ile-L_c,min,-13.815510557964274
1070,imacp_c,max,-2.995732273553991
1071,imacp_c,min,-13.815510557964274
1072,imp_c,max,-3.254387401421342
1073,imp_c,min,-13.815510557964274
1074,indole_c,max,-2.995732273553991
1075,indole_c,min,-13.815510557964274
1076,inost_c,max,-2.995732273553991
1077,inost_c,min,-13.815510557964274
1078,ins_c,max,-2.995732273553991
1079,ins_c,min,-13.815510557964274
1080,ipdp_c,max,-2.995732273553991
1081,ipdp_c,min,-13.815510557964274
1082,iscs_c,max,-2.995732273553991
1083,iscs_c,min,-13.815510557964274
1084,iscssh_c,max,-2.995732273553991
1085,iscssh_c,min,-13.815510557964274
1086,iscu_c,max,-2.995732273553991
1087,iscu_c,min,-13.815510557964274
1088,iscu-2fe2s_c,max,-2.995732273553991
1089,iscu-2fe2s_c,min,-13.815510557964274
1090,iscu-2fe2s2_c,max,-2.995732273553991
1091,iscu-2fe2s2_c,min,-13.815510557964274
1092,iscu-4fe4s_c,max,-2.995732273553991
1093,iscu-4fe4s_c,min,-13.815510557964274
1094,isetac_c,max,-2.995732273553991
1095,isetac_c,min,-13.815510557964274
1096,itp_c,max,-2.995732273553991
1097,itp_c,min,-13.815510557964274
1098,kdo_c,max,-2.995732273553991
1099,kdo_c,min,-13.815510557964274
1100,kdo2lipid4_c,max,-2.995732273553991
1101,kdo2lipid4_c,min,-13.815510557964274
1102,kdo2lipid4L_c,max,-2.995732273553991
1103,kdo2lipid4L_c,min,-13.815510557964274
1104,kdo2lipid4p_c,max,-2.995732273553991
1105,kdo2lipid4p_c,min,-13.815510557964274
1106,kdo8p_c,max,-2.995732273553991
1107,kdo8p_c,min,-13.815510557964274
1108,kdolipid4_c,max,-2.995732273553991
1109,kdolipid4_c,min,-13.815510557964274
1110,kphphhlipa_c,max,-2.995732273553991
1111,kphphhlipa_c,min,-9.623859637045122
1112,lac-D_c,max,-2.995732273553991
1113,lac-D_c,min,-13.815510557964274
1114,lac-L_c,max,-2.995732273553991
1115,lac-L_c,min,-13.815510557964274
1116,lald-D_c,max,-2.995732273553991
1117,lald-D_c,min,-13.815510557964274
1118,lald-L_c,max,-2.995732273553991
1119,lald-L_c,min,-11.137648158097885
1120,lcts_c,max,-2.995732273553991
1121,lcts_c,min,-13.815510557964274
1122,leu-L_c,max,-2.995732273553991
1123,leu-L_c,min,-13.815510557964274
1124,lgt-S_c,max,-2.995732273553991
1125,lgt-S_c,min,-13.815510557964274
1126,lipa_c,max,-2.995732273553991
1127,lipa_c,min,-2.995732273553991
1128,lipa_cold_c,max,-2.995732273553991
1129,lipa_cold_c,min,-13.815510557964274
1130,lipidA_c,max,-2.995732273553991
1131,lipidA_c,min,-13.815510557964274
1132,lipidAds_c,max,-2.995732273553991
1133,lipidAds_c,min,-13.815510557964274
1134,lipidX_c,max,-2.995732273553991
1135,lipidX_c,min,-13.815510557964274
1136,lipoamp_c,max,-2.995732273553991
1137,lipoamp_c,min,-13.815510557964274
1138,lipoate_c,max,-2.995732273553991
1139,lipoate_c,min,-13.815510557964274
1140,lipopb_c,max,-2.995732273553991
1141,lipopb_c,min,-13.815510557964274
1142,lys-L_c,max,-2.995732273553991
1143,lys-L_c,min,-13.815510557964274
1144,lyx-L_c,max,-2.995732273553991
1145,lyx-L_c,min,-13.815510557964274
1146,mal-D_c,max,-2.995732273553991
1147,mal-D_c,min,-13.815510557964274
1148,mal-L_c,max,-11.30500176142401
1149,mal-L_c,min,-13.815510557964274
1150,malcoa_c,max,-2.995732273553991
1151,malcoa_c,min,-13.815510557964274
1152,malcoame_c,max,-2.995732273553991
1153,malcoame_c,min,-13.815510557964274
1154,malt_c,max,-2.995732273553991
1155,malt_c,min,-13.815510557964274
1156,malt6p_c,max,-2.995732273553991
1157,malt6p_c,min,-13.815510557964274
1158,malthp_c,max,-2.995732273553991
1159,malthp_c,min,-13.815510557964274
1160,malthx_c,max,-2.995732273553991
1161,malthx_c,min,-13.815510557964274
1162,maltpt_c,max,-2.995732273553991
1163,maltpt_c,min,-13.815510557964274
1164,malttr_c,max,-2.995732273553991
1165,malttr_c,min,-13.815510557964274
1166,maltttr_c,max,-2.995732273553991
1167,maltttr_c,min,-13.815510557964274
1168,man_c,max,-2.995732273553991
1169,man_c,min,-13.815510557964274
1170,man1p_c,max,-2.995732273553991
1171,man1p_c,min,-13.815510557964274
1172,man6p_c,max,-2.995732273553991
1173,man6p_c,min,-13.815510557964274
1174,man6pglyc_c,max,-2.995732273553991
1175,man6pglyc_c,min,-13.815510557964274
1176,mana_c,max,-2.995732273553991
1177,mana_c,min,-13.815510557964274
1178,mdhdhf_c,max,-2.995732273553991
1179,mdhdhf_c,min,-2.99573227524297
1180,melib_c,max,-2.995732273553991
1181,melib_c,min,-13.815510557964274
1182,meoh_c,max,-2.995732273553991
1183,meoh_c,min,-13.815510557964274
1184,mercppyr_c,max,-2.995732273553991
1185,mercppyr_c,min,-13.815510557964274
1186,met-D_c,max,-2.995732273553991
1187,met-D_c,min,-13.815510557964274
1188,met-L_c,max,-2.995732273553991
1189,met-L_c,min,-13.815510557964274
1190,methf_c,max,-2.995732273553991
1191,methf_c,min,-13.815510557964274
1192,mi1p-D_c,max,-2.995732273553991
1193,mi1p-D_c,min,-13.815510557964274
1194,micit_c,max,-2.995732273553991
1195,micit_c,min,-13.815510557964274
1196,mlthf_c,max,-2.995732273553991
1197,mlthf_c,min,-13.815510557964274
1198,mmcoa-S_c,max,-2.995732273553991
1199,mmcoa-S_c,min,-13.815510557964274
1200,mmet_c,max,-2.995732273553991
1201,mmet_c,min,-13.815510557964274
1202,mnl1p_c,max,-2.995732273553991
1203,mnl1p_c,min,-13.815510557964274
1204,moadamp_c,max,-2.995732273553991
1205,moadamp_c,min,-13.815510557964274
1206,moadcoo_c,max,-2.995732273553991
1207,moadcoo_c,min,-13.815510557964274
1208,moadcosh_c,max,-2.995732273553991
1209,moadcosh_c,min,-13.815510557964274
1210,mpt_c,max,-2.995732273553991
1211,mpt_c,min,-13.815510557964274
1212,mql8_c,max,-2.995732273553991
1213,mql8_c,min,-13.815510557964274
1214,mqn8_c,max,-2.995732273553991
1215,mqn8_c,min,-13.815510557964274
1216,msa_c,max,-2.995732273553991
1217,msa_c,min,-13.815510557964274
1218,mso3_c,max,-2.995732273553991
1219,mso3_c,min,-13.815510557964274
1220,mthgxl_c,max,-2.995732273553991
1221,mthgxl_c,min,-13.815510557964274
1222,mththf_c,max,-13.815510556275294
1223,mththf_c,min,-13.815510556275294
1224,n2o_c,max,-2.995732273553991
1225,n2o_c,min,-13.815510557964274
1226,n8aspmd_c,max,-2.995732273553991
1227,n8aspmd_c,min,-13.815510557964274
1228,na15dap_c,max,-2.995732273553991
1229,na15dap_c,min,-13.815510557964274
1230,nac_c,max,-2.995732273553991
1231,nac_c,min,-13.815510557964274
1232,nad_c,max,-2.995732273553991
1233,nad_c,min,-7.610935347567358
1234,nadh_c,max,-9.200307483950906
1235,nadh_c,min,-13.815510557964274
1236,nadp_c,max,-7.179100555923713
1237,nadp_c,min,-13.815510557964274
1238,nadph_c,max,-2.995732273553991
1239,nadph_c,min,-9.632142275594553
1240,ncam_c,max,-2.995732273553991
1241,ncam_c,min,-13.815510557964274
1242,nh4_c,max,-2.995732273553991
1243,nh4_c,min,-13.815510557964274
1244,nicrnt_c,max,-2.995732273553991
1245,nicrnt_c,min,-13.815510557964274
1246,nmn_c,max,-2.995732273553991
1247,nmn_c,min,-13.815510557964274
1248,no2_c,max,-2.995732273553991
1249,no2_c,min,-13.815510557964274
1250,no3_c,max,-2.995732273553991
1251,no3_c,min,-13.815510557964274
1252,o16aund_c,max,-2.995732273553991
1253,o16aund_c,min,-13.815510557964274
1254,o2_c,max,-2.995732273553991
1255,o2_c,min,-13.815510557964274
1256,o2s_c,max,-2.995732273553991
1257,o2s_c,min,-13.815510557964274
1258,oaa_c,max,-13.815510557964274
1259,oaa_c,min,-13.815510557964274
1260,oc2coa_c,max,-8.517709896988517
1261,oc2coa_c,min,-13.815510557964274
1262,occoa_c,max,-2.995732273553991
1263,occoa_c,min,-8.293532934529765
1264,ocdca_c,max,-2.995732273553991
1265,ocdca_c,min,-13.815510557964274
1266,ocdcap_c,max,-2.995732273553991
1267,ocdcap_c,min,-13.815510557964274
1268,ocdcea_c,max,-2.995732273553991
1269,ocdcea_c,min,-13.815510557964274
1270,ocdceap_c,max,-2.995732273553991
1271,ocdceap_c,min,-13.815510557964274
1272,octa_c,max,-2.995732273553991
1273,octa_c,min,-13.815510557964274
1274,octapb_c,max,-2.995732273553991
1275,octapb_c,min,-13.815510557964274
1276,octdp_c,max,-2.995732273553991
1277,octdp_c,min,-13.815510557964274
1278,octeACP_c,max,-2.995732273553991
1279,octeACP_c,min,-13.815510557964274
1280,od2coa_c,max,-12.940511245787793
1281,od2coa_c,min,-13.815510557964274
1282,odecoa_c,max,-9.562642839500366
1283,odecoa_c,min,-13.815510557964274
1284,ohpb_c,max,-2.995732273553991
1285,ohpb_c,min,-13.815510557964274
1286,op4en_c,max,-2.995732273553991
1287,op4en_c,min,-13.815510557964274
1288,orn_c,max,-2.995732273553991
1289,orn_c,min,-13.815510557964274
1290,orot_c,max,-2.995732273553991
1291,orot_c,min,-13.815510557964274
1292,orot5p_c,max,-2.995732273553991
1293,orot5p_c,min,-13.815510557964274
1294,oxa_c,max,-2.995732273553991
1295,oxa_c,min,-13.815510557964274
1296,oxadpcoa_c,max,-2.995732273553991
1297,oxadpcoa_c,min,-13.815510557964274
1298,oxalcoa_c,max,-2.995732273553991
1299,oxalcoa_c,min,-13.815510557964274
1300,oxam_c,max,-2.995732273553991
1301,oxam_c,min,-13.815510557964274
1302,oxur_c,max,-2.995732273553991
1303,oxur_c,min,-13.815510557964274
1304,pa120_c,max,-2.995732273553991
1305,pa120_c,min,-13.815510557964274
1306,pa140_c,max,-2.995732273553991
1307,pa140_c,min,-13.815510557964274
1308,pa141_c,max,-2.995732273553991
1309,pa141_c,min,-13.815510557964274
1310,pa160_c,max,-2.995732273553991
1311,pa160_c,min,-13.815510557964274
1312,pa161_c,max,-2.995732273553991
1313,pa161_c,min,-13.815510557964274
1314,pa180_c,max,-2.995732273553991
1315,pa180_c,min,-13.815510557964274
1316,pa181_c,max,-2.995732273553991
1317,pa181_c,min,-13.815510557964274
1318,pac_c,max,-2.995732273553991
1319,pac_c,min,-13.815510557964274
1320,pacald_c,max,-2.995732273553991
1321,pacald_c,min,-13.815510557964274
1322,pan4p_c,max,-2.995732273553991
1323,pan4p_c,min,-13.815510557964274
1324,pant-R_c,max,-2.995732273553991
1325,pant-R_c,min,-13.815510557964274
1326,pap_c,max,-2.995732273553991
1327,pap_c,min,-13.815510557964274
1328,paps_c,max,-2.995732273553991
1329,paps_c,min,-13.815510557964274
1330,pdx5p_c,max,-2.995732273553991
1331,pdx5p_c,min,-13.815510557964274
1332,pe120_c,max,-2.995732273553991
1333,pe120_c,min,-13.815510557964274
1334,pe140_c,max,-2.995732273553991
1335,pe140_c,min,-13.815510557964274
1336,pe141_c,max,-2.995732273553991
1337,pe141_c,min,-13.815510557964274
1338,pe160_c,max,-9.585500671183803
1339,pe160_c,min,-13.815510557964274
1340,pe161_c,max,-9.585474845324969
1341,pe161_c,min,-13.815510557964274
1342,pe180_c,max,-2.995732273553991
1343,pe180_c,min,-13.815510557964274
1344,pe181_c,max,-9.585432908105831
1345,pe181_c,min,-13.815510557964274
1346,pep_c,max,-4.783948474933815
1347,pep_c,min,-13.815484732105006
1348,pg120_c,max,-2.995732273553991
1349,pg120_c,min,-13.815510557964274
1350,pg140_c,max,-2.995732273553991
1351,pg140_c,min,-13.815510557964274
1352,pg141_c,max,-2.995732273553991
1353,pg141_c,min,-13.815510557964274
1354,pg160_c,max,-2.995732273553991
1355,pg160_c,min,-13.815510557964274
1356,pg161_c,max,-2.995732273553991
1357,pg161_c,min,-13.815510557964274
1358,pg180_c,max,-2.995732273553991
1359,pg180_c,min,-13.815510557964274
1360,pg181_c,max,-13.292584519583826
1361,pg181_c,min,-13.815510557964274
1362,pgp120_c,max,-2.995732273553991
1363,pgp120_c,min,-13.815510557964274
1364,pgp140_c,max,-2.995732273553991
